;9;12;15;17;18;20;23;25;28;30;29;33;35;36;37;39;40;41;42;43;44;46;47;51;54;55;56;61;64;65;66;69;71;73;74;75;77;79;82;83;87;88;89;90;91;92;96;97;99;101;102;103;105;106;107;110;111;112;113;116;117;118;120;121;122;124;125;126;129;130;131;133;134;136;137;138;140;141;144;145;146;149;150;151;154;155;156;159;160;161;164;165;166;168;169;170;171;172;174;175;179;180;181;188;189;190;192;194;196;197;198;201;202;205;206;209;210;214;215;218;219;220;222;225;227;230;231;234;235;236;239;240;243;244;245;248;249;250;252;253;257;258;259;261;262;266;267;268;269;270;272;273;275;276;282;285;289;288;292;294;295;299;300;303;307;308;311;310;312;313;
VITIELLO Catello;0;0;0;0;0;0;0;0;1.67;0;0;0;1.32;0;2.08;9.09;14.04;100;0;0;0.79;0;0;28.57;100;11.67;0;19.15;3.03;29.9;0;2.94;20.37;0;2.08;53.68;13.33;0;11.25;0;2.82;27.78;18.66;100;0;39.29;0;61.9;7.79;2.38;18.18;0;100;100;0;N.D.;N.D.;61.11;100;6.25;33.33;0;0;11.11;0;16;100;100;23.4;25.84;29.63;5.77;36.73;33.33;4;0;100;9.09;0;0;100;0;0;0;11.39;0;38.3;0;1.54;65.22;0;49.23;0;23.19;0;3.57;0;0;0;18.8;0;0;65.75;0;0;15.58;0;0;0;24.42;0;0;0;0;0;0;0;0;3.7;2.17;0;6.67;0;0;3.13;0;0;0;0;0;0;0;6.67;31.11;35.29;2.78;0;4.55;0;100;0;1.89;0;23.68;4.17;1.49;3.7;9.76;10;50;0;18.03;0;0;2.33;57.14;0;0;100;6.45;8.62;0;6.25;55.56;0;4.65;0;0;0;4.88
IANARO Angela;0;0;12.5;0;0;0;0;0;1.67;0;0;0;100;100;100;100;100;0;0;0;0;0;0;0;4;1.67;0;0;0;21.65;0;0;0;0;0;1.05;4.44;0;1.25;0;0;0;0;0;0;1.79;0;0;6.49;2.38;0;0;0;1.92;0;N.D.;N.D.;0;0;0;0;0;0;4.44;0;2;0;14.29;0;2.25;1.85;0;0;100;100;100;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;1.41;1.54;0;28.99;0;0;0;0;0;0;0;0;71.23;0;0;1.3;0;0;0;1.16;0;0;0;0;22.92;3.23;0;0;11.11;0;0;8.33;0;0;1.56;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.77;0;0;0;8.96;0.93;4.88;0;0;0;1.64;0;0;4.65;0;0;0;5.56;19.35;1.72;0;9.38;0;0;2.33;0;0;0;10.57
MARAIA Generoso;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0;11.46;0;0;0;0;0;0;0;0;0;0;1.67;0;6.38;0;1.03;0;2.94;0;1.22;0;2.11;0;0;1.25;0;1.41;1.85;0.75;0;0;10.71;0;0;100;90.48;0;0;0;2.88;0;N.D.;N.D.;0;15.79;0;0;0;100;100;100;0;0;0;0;1.12;0;3.85;32.65;100;100;100;100;100;0;0;2;0;0;0;1.27;7.14;0;1.85;3.08;0;0;3.08;100;2.9;0;7.14;9.09;0;3.13;41.35;0;30;0;0;0;9.09;0;5.88;5.56;12.79;0;0;0;0;0;0;0;0;9.26;0;0;11.67;0;0;3.13;0;0;0;100;0;0;0;0;2.22;0;2.78;0;100;0;20.45;0;3.77;0;0;0;1.49;18.52;36.59;0;0;0;3.28;11.9;5.26;2.33;14.29;0;0;5.56;0;6.9;0;9.38;0;0;0;0;0;100;100
GUBITOSA Michele;0;0;0;0;0;14.29;0;6.25;1.67;0;1.89;0;0;7.06;4.17;0;29.82;0;0;0;1.57;0;0;0;2;1.67;100;0;24.24;3.09;0;2.94;1.85;8.54;6.25;2.11;4.44;0;0;0;1.41;0;1.49;0;0;0;0;0;1.3;0;0;0;0;0;5.56;N.D.;N.D.;0;0;18.75;5.56;0;0;2.22;0;10;5.26;0;2.13;0;1.85;23.08;10.2;7.14;16;100;0;0;0;0;0;0;14.81;8.33;0;0;100;0;0;0;4.23;0;0;0;0;3.57;0;4.55;0;20.3;0;0;8.22;0;0;11.69;0;94.12;44.44;29.07;100;5;0;14.29;2.08;100;100;0;100;2.17;0;0;0;100;4.69;0;0;0;100;0;100;0;16.67;0;94.12;0;0;81.82;0;2.27;0;1.89;0;0;100;0;25;14.63;10.83;0;0;11.48;4.76;0;4.65;0;0;0;22.22;0;0;0;0;0;0;37.21;0;0;10.53;100
DEL MONACO Antonio;0;0;0;0;0;0;0;0;38.33;1.79;0;0;0;17.65;0;0;0;0;0;0;0.79;0;0;0;78;0;0;0;18.18;0;0;0;0;0;0;2.11;2.22;0;0;0;0;22.22;1.49;0;0;0;0;0;1.3;0;0;0;0;0.96;0;N.D.;N.D.;0;5.26;0;0;0;0;64.44;0;0;0;0;4.26;0;0;0;89.8;0;0;0;0;81.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.29;0;0;1.37;0;0;0;0;0;0;1.16;0;0;0;0;0;0;0;0;0;0;0;1.67;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.73;0;0;0;0;0;0;47.22;0;0;0;0;0;0;0;53.49;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
BUOMPANE Giuseppe;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;1.03;0;0;3.7;1.22;0;2.11;0;0;6.25;0;0;0;0.75;0;0;8.93;0;0;93.51;0;0;100;0;24.04;5.56;N.D.;N.D.;0;0;6.25;0;0;0;0;0;0;100;0;0;1.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;3.85;0;100;0;0;0;0;0;0;0;0;0;100;0;4.55;0;2.27;0;1.89;0;0;0;1.49;0.93;0;3.33;0;0;3.28;4.76;0;0;0;0;0;0;0;0;0;0;0;0;4.65;0;0;0;100
GRIMALDI Nicola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;60;0;0;2.13;0;1.85;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;1.85;0;0;1.41;50.77;0;0;0;3.57;0;0;100;62.41;100;0;2.74;0;0;0;0;0;100;0;0;45;0;0;0;0;0;0;0;2.17;0;0;0;0;1.56;0;0;0;0;0;0;0;0;2.22;0;0;0;0;0;0;0;18.87;0;0;0;4.48;9.26;60.98;15;0;0;6.56;0;0;0;100;100;100;0;0;1.72;50;0;0;0;2.33;0;0;0;0.81
VILLANI Virginia;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1.04;0;1.75;0;0;0;2.36;0;16.67;35.71;0;0;0;4.26;0;35.05;0;0;3.7;0;64.58;100;2.22;100;0;0;0;0;2.24;0;0;0;0;7.14;0;0;0;0;0;1.92;0;N.D.;N.D.;0;0;0;0;0;0;0;0;10;5.26;0;100;100;100;1.92;2.04;2.38;12;0;0;0;8.33;0;2;0;3.7;0;1.27;0;4.26;5.56;4.62;0;0;1.54;0;4.35;0;3.57;0;0;3.13;0.75;0;0;1.37;0;0;5.19;0;0;0;0;4.55;0;0;0;4.17;3.23;100;0;1.85;0;0;1.67;0;7.69;3.13;3.13;0;0;0;0;0;0;50;4.44;0;8.33;0;31.82;100;100;100;100;100;0;8.33;0;0.93;100;0.83;0;0;19.67;0;0;4.65;0;0;7.69;0;3.23;1.72;0;9.38;0;16.67;2.33;0;0;0;0.81
PROVENZA Nicola;16.67;0;0;0;0;0;100;0;0;0;0;0;0;0;3.13;18.18;15.79;0;0;0;0.79;4.76;0;0;0;1.67;0;2.13;0;1.03;0;0;7.41;4.88;2.08;1.05;2.22;0;2.5;0;1.41;0;5.22;0;0;3.57;0;2.38;1.3;2.38;9.09;0;5.56;5.77;5.56;N.D.;N.D.;5.56;0;18.75;0;0;0;0;0;4;0;0;2.13;1.12;0;1.92;2.04;0;4;0;3.08;0;0;0;2;0;55.56;8.33;2.53;0;2.13;5.56;1.54;0;2.82;1.54;0;1.45;0;0;9.09;0;100;100;100;100;100;0;0;5.19;0;0;5.56;0;4.55;0;0;0;0;0;0;0;0;0;0;0;0;3.85;9.38;0;0;0;0;100;0;0;1.67;2.22;0;0;0;0;6.67;0;0;1.89;0;0;58.33;1.49;1.85;2.44;1.67;0;0;6.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACUNZO Nicola;0;0;0;0;0;0;0;0;0;1.79;0;0;0;1.18;0;0;3.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22;0;1.05;0;0;0;0;16.9;1.85;1.49;0;0;5.36;0;0;0;0;0;7.14;0;0;0;N.D.;N.D.;0;26.32;6.25;5.56;0;0;0;0;2;0;100;100;21.35;7.41;11.54;8.16;0;32;88.89;47.69;18.18;0;0;46;0;11.11;33.33;8.86;7.14;6.38;1.85;4.62;17.39;64.79;21.54;0;5.8;0;96.43;36.36;0;0;23.31;7.69;15;4.11;0;0;19.48;0;23.53;27.78;23.26;100;5;0;0;14.58;0;6.67;0;9.26;32.61;8.33;1.67;0;7.69;100;6.25;100;0;100;100;0;0;20;2.22;0;2.78;0;4.55;100;100;0;100;0;100;100;4.48;4.63;2.44;3.33;0;0;16.39;0;52.63;0;0;0;0;0;6.45;100;0;0;0;0;30.23;0;0;5.26;41.46
LATTANZIO Paolo;0;0;0;0;0;0;0;0;1.67;1.79;0;0;1.32;2.35;2.08;9.09;10.53;0;0;0;0;0;0;0;14;21.67;0;17.02;3.03;7.22;0;14.71;18.52;12.2;16.67;11.58;0;100;6.25;0;63.38;3.7;5.22;0;0;16.07;0;4.76;7.79;45.24;0;0;0;5.77;0;N.D.;N.D.;0;21.05;12.5;5.56;20;0;0;0;8;10.53;14.29;4.26;7.87;100;21.15;6.12;7.14;4;0;1.54;9.09;0;0;10;0;0;8.33;7.59;0;0;14.81;20;13.04;100;10.77;0;5.8;0;100;0;0;6.25;25.56;0;25;71.23;0;0;11.69;0;0;0;10.47;0;0;0;57.14;33.33;0;6.67;0;1.85;2.17;0;75;0;0;1.56;3.13;0;0;0;0;0;0;0;8.89;0;2.78;0;9.09;0;38.64;38.46;43.4;0;0;0;10.45;12.96;4.88;10.83;0;0;59.02;7.14;0;11.63;0;0;26.92;5.56;25.81;5.17;100;3.13;0;0;13.95;0;0;10.53;13.01
RUGGIERO Francesca Anna;0;0;0;0;0;0;0;0;0;0;0;0;3.95;1.18;0;9.09;0;0;5.88;0;1.57;0;0;100;0;0;0;2.13;9.09;0;0;0;0;1.22;0;4.21;0;0;2.5;0;2.82;1.85;0.75;0;0;1.79;0;0;0;0;0;0;0;1.92;0;N.D.;N.D.;5.56;0;0;5.56;0;0;0;0;4;10.53;0;0;2.25;0;1.92;38.78;100;100;100;100;100;0;0;0;0;0;0;6.33;14.29;100;100;100;100;100;100;100;1.45;0;0;100;0;0;1.5;0;0;2.74;0;0;1.3;0;0;27.78;5.81;0;0;0;0;0;0;0;0;5.56;0;0;1.67;0;0;0;0;0;0;0;0;0;0;0;4.44;5.88;0;0;0;0;2.27;100;100;100;100;100;1.49;0;100;1.67;0;0;0;0;0;2.33;0;100;100;44.44;0;1.72;0;0;100;0;2.33;0;0;0;0
GALIZIA Francesca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.38;6.06;14.43;0;17.65;16.67;19.51;6.25;12.63;0;0;1.25;42.86;2.82;40.74;5.97;0;0;12.5;0;4.76;1.3;97.62;0;35.71;0;2.88;0;N.D.;N.D.;16.67;5.26;0;16.67;40;0;2.22;0;100;5.26;14.29;17.02;19.1;3.7;30.77;4.08;2.38;0;0;0;0;0;0;10;0;100;100;12.66;7.14;2.13;5.56;20;4.35;0;0;100;23.19;0;7.14;4.55;13.64;0;0;0;0;73.97;0;0;7.79;0;0;0;23.26;0;5;0;0;0;0;0;0;18.52;0;0;1.67;0;0;1.56;0;0;0;0;0;0;0;6.67;0;0;0;0;100;60;6.82;0;5.66;0;7.89;4.17;47.76;0;0;3.33;0;0;0;19.05;0;4.65;0;0;3.85;0;0;1.72;0;3.13;0;0;11.63;0;50;0;0.81
ANGIOLA Nunzio;0;0;0;0;0;0;0;0;1.67;100;24.53;0;0;1.18;2.08;0;0;0;5.88;0;1.57;0;0;0;0;16.67;0;0;0;45.36;0;100;14.81;0;27.08;40;2.22;0;28.75;57.14;4.23;18.52;47.76;0;0;26.79;0;0;5.19;16.67;0;0;0;1.92;0;N.D.;N.D.;0;5.26;6.25;5.56;0;0;2.22;0;4;0;0;6.38;1.12;16.67;1.92;10.2;100;16;0;1.54;100;0;0;0;0;0;0;15.19;0;2.13;3.7;3.08;13.04;0;0;0;13.04;0;0;13.64;4.55;0;1.5;0;5;9.59;0;0;2.6;0;100;11.11;2.33;4.55;25;0;42.86;0;0;0;0;0;2.17;66.67;76.67;0;100;18.75;0;0;0;0;0;0;0;6.67;4.44;5.88;2.78;0;9.09;13.33;0;0;1.89;0;28.95;4.17;4.48;15.74;4.88;1.67;0;0;1.64;0;52.63;97.67;100;0;7.69;0;3.23;0;75;15.63;0;0;2.33;100;100;5.26;4.88
NITTI Michele;0;0;0;0;0;0;0;0;0;0;0;100;2.63;0;0;0;0;0;0;0;0.79;0;0;100;0;0;0;0;0;0;0;100;100;0;0;4.21;0;100;0;0;0;0;0;0;0;3.57;0;0;0;0;100;100;0;0;0;N.D.;N.D.;0;0;0;0;20;0;100;0;0;0;0;0;0;0;0;2.04;0;0;11.11;1.54;9.09;0;0;2;0;0;0;0;0;0;1.85;100;100;0;0;0;0;0;3.57;0;0;0;0;0;100;100;0;0;0;0;0;0;10.47;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;0;0;0;1.49;5.56;0;4.17;0;0;1.64;100;100;6.98;100;0;3.85;0;0;3.45;0;3.13;0;0;53.49;100;100;0;0.81
ALEMANNO Maria Soave;0;0;0;0;0;0;0;0;1.67;1.79;0;0;0;0;0;0;0;0;0;0;0.79;4.76;16.67;0;0;1.67;0;6.38;0;0;0;0;0;0;0;0;0;0;0;0;1.41;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27;0;0;0;0;0;0;0;0;10.14;0;0;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;0;0;0;28.57;0;0;0;0;0;0;0;0;0;3.85;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0
APRILE Nadia;0;0;0;0;0;100;0;93.75;100;0;0;0;0;0;0;100;100;0;0;0;99.21;0;0;100;0;0;0;0;0;0;0;0;61.11;0;0;0;0;0;0;0;0;1.85;8.21;0;0;0;0;100;0;0;0;0;0;0;100;N.D.;N.D.;0;26.32;0;0;0;0;0;0;0;0;0;0;0;7.41;0;0;0;0;0;100;36.36;0;0;0;0;3.7;0;0;0;0;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;65.75;0;0;1.3;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0.93;2.44;100;0;0;0;0;0;2.33;0;0;0;94.44;0;0;0;0;100;0;0;100;100;100;100
ARESTA Giovanni Luca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.45;0;0;0;0;0;0;0;0;0;0
SCAGLIUSI Emanuele;0;0;0;0;0;0;0;0;3.33;23.21;1.89;0;7.89;8.24;5.21;9.09;12.28;0;0;0;7.09;0;0;0;0;0;0;2.13;9.09;14.43;0;11.76;1.85;1.22;4.17;18.95;0;0;8.75;0;2.82;1.85;2.24;0;0;7.14;0;0;36.36;0;0;0;0;0.96;5.56;N.D.;N.D.;0;100;6.25;0;0;0;0;0;0;0;0;2.13;0;0;0;12.24;4.76;0;11.11;100;0;0;0;2;0;7.41;0;6.33;7.14;6.38;3.7;1.54;0;0;3.08;0;0;0;0;9.09;0;0;2.26;0;0;2.74;0;0;3.9;0;0;0;5.81;9.09;0;0;0;4.17;0;0;0;9.26;0;0;11.67;100;0;0;0;0;0;0;0;0;0;5;0;0;5.56;0;0;0;2.27;0;7.55;0;0;4.17;7.46;7.41;2.44;10.83;50;0;37.7;2.38;52.63;0;0;0;0;0;3.23;5.17;0;3.13;0;0;0;0;100;15.79;5.69
DE GIORGI Rosalba;16.67;0;0;0;0;0;0;0;1.67;0;5.66;0;0;1.18;0;0;0;0;0;0;0;0;0;0;0;0;16.67;2.13;0;0;0;0;0;0;2.08;0;0;0;0;0;1.41;0;1.49;0;0;0;0;0;0;0;0;0;0;1.92;100;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;1.85;1.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1.56;3.13;0;0;0;0;0;0;0;0;0;0;0;9.09;6.67;0;0;1.89;0;0;0;0;5.56;0;0.83;0;0;0;0;0;0;42.86;0;0;0;0;0;0;0;0;0;2.33;0;0;0;0.81
CASSESE Gianpaolo;0;0;0;0;0;0;0;0;23.33;3.57;1.89;0;0;1.18;0;0;1.75;0;0;0;2.36;0;0;0;2;0;0;0;0;0;0;0;1.85;0;4.17;0;0;0;1.25;0;0;0;0;0;0;0;0;0;6.49;0;0;0;0;0;0;N.D.;N.D.;0;5.26;0;100;100;0;0;0;0;5.26;0;0;3.37;0;0;0;0;64;0;0;9.09;0;0;2;100;100;100;100;100;100;100;100;100;0;0;0;2.9;0;0;100;0;3.13;3.01;0;0;5.48;0;0;1.3;0;5.88;0;77.91;100;0;0;0;0;0;0;0;0;4.35;0;1.67;0;0;0;0;0;0;0;0;0;0;1.67;0;0;2.78;0;4.55;0;2.27;0;3.77;100;2.63;0;0;15.74;0;2.5;0;0;0;2.38;5.26;2.33;0;0;50;0;0;0;0;0;0;0;2.33;0;0;0;2.44
MACINA Anna;0;0;0;0;0;0;11.11;0;0;0;1.89;0;7.89;3.53;36.46;0;1.75;0;0;0;0;0;0;0;12;3.33;0;0;0;26.8;0;0;44.44;21.95;18.75;7.37;0;0;93.75;0;4.23;7.41;4.48;0;0;5.36;0;2.38;1.3;21.43;0;0;0;9.62;5.56;N.D.;N.D.;5.56;10.53;50;5.56;0;0;2.22;0;22;15.79;0;19.15;26.97;12.96;9.62;6.12;4.76;12;22.22;70.77;9.09;33.33;0;14;0;3.7;25;13.92;0;0;24.07;15.38;0;9.86;16.92;0;15.94;0;0;0;22.73;3.13;3.76;0;0;1.37;0;0;6.49;0;0;0;16.28;0;0;0;28.57;75;12.9;0;0;24.07;17.39;0;15;0;11.54;0;0;0;0;0;0;100;0;16.67;28.89;5.88;0;0;0;6.67;13.64;0;20.75;0;31.58;0;23.88;5.56;0;12.5;0;0;32.79;57.14;0;9.3;0;0;50;27.78;61.29;12.07;0;12.5;0;0;6.98;0;0;100;6.5
D'AMBROSIO Giuseppe;0;0;0;0;0;0;0;100;3.33;5.36;1.89;0;3.95;9.41;5.21;0;0;100;0;0;6.3;0;0;100;4;3.33;8.33;27.66;3.03;4.12;0;0;3.7;3.66;2.08;10.53;100;100;7.5;0;2.82;0;6.72;0;0;5.36;0;2.38;5.19;0;0;7.14;0;1.92;0;N.D.;N.D.;0;0;6.25;0;0;0;0;0;0;0;0;100;100;100;100;100;14.29;0;0;1.54;0;0;0;6;0;3.7;8.33;100;100;6.38;3.7;1.54;0;0;3.08;0;2.9;0;0;4.55;0;0;100;100;100;100;0;0;1.3;0;0;11.11;2.33;0;0;0;0;2.08;0;0;100;100;2.17;0;5;0;100;0;0;0;0;0;0;100;100;8.33;0;100;2.78;100;100;0;0;0;100;100;100;100;37.31;0;82.93;1.67;0;0;4.92;0;0;32.56;0;100;100;0;6.45;5.17;0;0;0;0;0;100;100;100;100
GIULIANO Carla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;0;0;0;0.96;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TASSO Antonio;0;0;0;0;0;0;0;0;0;0;3.77;0;30.26;0;1.04;0;17.54;0;41.18;0;0.79;0;0;0;4;0;0;0;0;3.09;0;0;1.85;0;4.17;4.21;0;0;2.5;0;4.23;5.56;21.64;100;0;28.57;0;9.52;1.3;4.76;100;100;0;3.85;0;N.D.;N.D.;0;21.05;0;44.44;0;0;8.89;0;8;94.74;100;19.15;29.21;1.85;7.69;0;33.33;0;100;100;100;0;0;54;0;0;58.33;6.33;92.86;21.28;5.56;9.23;4.35;2.82;16.92;0;53.62;0;7.14;31.82;0;0;49.62;0;35;9.59;0;0;25.97;0;0;0;17.44;0;5;0;0;2.08;6.45;100;0;16.67;0;0;6.67;0;3.85;0;0;0;0;0;0;0;0;5;2.22;0;8.33;0;4.55;6.67;0;0;11.32;0;0;0;4.48;12.04;7.32;0;0;0;3.28;69.05;0;4.65;0;0;7.69;0;0;15.52;0;0;0;0;20.93;0;0;5.26;11.38
MENGA Rosa;0;0;0;0;0;0;0;0;0;0;0;0;1.32;0;0;0;0;0;0;0;0;38.1;0;0;2;0;0;0;3.03;0;50;0;3.7;0;0;2.11;0;0;1.25;0;0;0;91.04;0;0;0;0;0;0;0;0;0;5.56;1.92;0;N.D.;N.D.;5.56;0;6.25;0;0;0;0;0;0;0;0;2.13;0;0;3.85;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3.08;0;0;3.08;0;7.25;0;0;4.55;4.55;9.38;0;0;0;1.37;0;0;1.3;0;5.88;0;1.16;0;0;0;0;6.25;19.35;0;0;0;0;0;1.67;0;0;0;0;0;0;0;0;0;0;3.33;100;100;0;0;0;0;0;0;0;0;0;0;0;0.93;2.44;1.67;0;0;0;2.38;0;0;0;0;3.85;0;0;15.52;0;0;0;0;0;0;0;5.26;0.81
CAIATA Salvatore;0;0;12.5;100;0;0;0;0;65;0;0;0;0;0;0;9.09;26.32;0;0;0;0;0;0;28.57;0;0;0;4.26;0;0;0;14.71;0;0;0;0;2.22;0;0;0;0;37.04;18.66;0;0;19.64;22.22;0;0;0;0;0;0;0;0;N.D.;N.D.;16.67;0;6.25;16.67;0;0;0;0;40;0;14.29;6.38;23.6;9.26;100;100;0;84;100;100;0;0;0;48;20;0;91.67;27.85;14.29;23.4;100;35.38;13.04;5.63;52.31;100;0;0;0;0;0;100;41.35;0;15;2.74;0;0;10.39;0;0;100;9.3;0;100;100;0;31.25;90.32;100;0;11.11;19.57;58.33;48.33;0;0;60.94;0;0;100;100;0;0;0;0;100;100;11.11;100;100;66.67;100;0;3.77;0;5.26;0;0;100;97.56;5;0;0;44.26;2.38;78.95;46.51;14.29;0;0;0;16.13;100;100;100;0;100;100;100;100;100;100
ROSPI Gianluca;0;0;0;0;0;0;0;0;0;1.79;0;0;2.63;3.53;4.17;0;17.54;0;0;0;3.94;0;0;7.14;78;0;0;91.49;0;24.74;10;52.94;1.85;2.44;25;16.84;24.44;0;15;100;4.23;7.41;1.49;100;0;3.57;22.22;0;1.3;2.38;0;100;0;100;5.56;N.D.;N.D.;5.56;31.58;12.5;16.67;0;0;0;0;8;0;85.71;10.64;11.24;18.52;3.85;4.08;19.05;100;100;0;100;100;0;58;100;3.7;33.33;100;0;21.28;3.7;4.62;4.35;2.82;4.62;0;4.35;0;7.14;4.55;0;9.38;5.26;7.69;0;5.48;0;0;5.19;0;11.76;5.56;4.65;0;100;0;0;0;0;0;0;11.11;4.35;0;20;0;15.38;1.56;0;0;0;0;0;0;0;1.67;6.67;23.53;2.78;0;13.64;0;4.55;0;50.94;0;0;0;4.48;41.67;4.88;5;0;0;16.39;2.38;5.26;97.67;100;0;30.77;44.44;6.45;10.34;0;12.5;33.33;0;30.23;100;0;42.11;5.69
GEBHARD Renate;0;0;0;0;0;0;0;0;1.67;5.36;69.81;0;2.63;11.76;13.54;0;0;0;0;0;0.79;0;0;28.57;2;10;66.67;4.26;0;4.12;0;17.65;27.78;0;4.17;9.47;6.67;0;1.25;0;2.82;5.56;9.7;0;0;23.21;11.11;40.48;0;4.76;0;0;0;7.69;0;N.D.;N.D.;5.56;47.37;12.5;11.11;0;0;4.44;0;36;0;0;4.26;1.12;14.81;7.69;0;9.52;32;22.22;4.62;9.09;0;0;14;0;0;33.33;6.33;0;36.17;9.26;38.46;30.43;8.45;16.92;0;0;100;3.57;40.91;0;0;0;0;5;6.85;0;0;11.69;0;5.88;5.56;15.12;4.55;0;0;0;2.08;0;0;0;1.85;0;0;11.67;0;7.69;31.25;3.13;0;83.33;0;0;0;0;0;4.44;5.88;0;0;9.09;40;4.55;7.69;0;0;0;4.17;5.97;0.93;4.88;5;0;0;0;2.38;0;6.98;0;0;0;0;0;1.72;0;3.13;0;0;11.63;0;0;5.26;0
PLANGGER Albrecht;0;0;87.5;0;0;0;0;6.25;43.33;100;86.79;0;50;16.47;11.46;0;12.28;0;100;0;5.51;33.33;0;28.57;24;43.33;25;17.02;66.67;28.87;40;5.88;7.41;15.85;14.58;25.26;6.67;0;100;28.57;4.23;1.85;26.12;100;0;5.36;11.11;28.57;14.29;4.76;36.36;28.57;11.11;20.19;27.78;N.D.;N.D.;5.56;26.32;6.25;5.56;20;100;31.11;0;46;31.58;14.29;63.83;25.84;35.19;100;22.45;16.67;84;22.22;10.77;9.09;0;0;38;20;33.33;25;30.38;64.29;44.68;27.78;29.23;13.04;42.25;35.38;50;37.68;100;21.43;100;22.73;56.25;15.79;7.69;80;17.81;100;0;37.66;0;0;50;66.28;100;55;25;28.57;35.42;100;6.67;0;44.44;100;100;100;0;15.38;26.56;12.5;0;16.67;20;0;100;0;11.67;11.11;52.94;33.33;0;40.91;40;11.36;23.08;15.09;0;100;0;100;25;29.27;100;0;0;4.92;21.43;0;2.33;0;0;34.62;27.78;19.35;43.1;25;12.5;22.22;100;25.58;0;0;10.53;68.29
